site_id,region,beach_name,beaches,previous_visit_start_date,previous_visit_end_date,next_visit_start_date,next_visit_end_date,match_quality,site_review_reason,demographic_coordinate_source,is_strong_or_probable_match,has_all_selected_demographics,is_recommended_for_initial_model,next_total_weight,repollution_kg_per_day,repollution_kg_per_30_days,repollution_kg_per_90_days,repollution_positive,log1p_repollution_kg_per_day,previous_total_weight,days_between_visits,previous_visit_month,previous_visit_season,latitude,longitude,coastline_cleaned,width_length,road_network,tourist_business,orientation,sediment,wind_speed_previous,Pct_Age_15_34,Youth_Dependency,Avg_Household_Size,Unemployment_Rate,UrbanRural_Class,Daytime_Population_Pressure
2104,Άγιος Ευστράτιος,,ΆΓΙΟΣ ΕΥΣΤΡΆΤΙΟΣ ΠΑΡΑΛΊΑ 30,2020-12-24,2020-12-24,2025-04-18,2025-04-18,identity_review,multiple_regions,interval_coordinate,0,1,0,0.0,0.0,0.0,0.0,0,0.0,20.0,1576,12,Winter,39.517028,25.04425,162.0,1458.0,0.0,0.0,South,Rocky,4.5,0.2409654660731659,0.2237359673555579,2.4659255295959417,16.5,Rural,0.0232558139534883
2105,Άγιος Ευστράτιος,,ΆΓΙΟΣ ΕΥΣΤΡΆΤΙΟΣ ΠΑΡΑΛΊΑ 31,2020-12-24,2020-12-24,2025-04-18,2025-04-18,identity_review,multiple_regions,interval_coordinate,0,1,0,0.0,0.0,0.0,0.0,0,0.0,55.0,1576,12,Winter,39.524917,25.052167,110.0,1100.0,0.0,0.0,East,Mixed,4.5,0.2409655224762072,0.2237359014063362,2.4659255295959417,16.5,Rural,0.0232558139534883
2106,Άγιος Ευστράτιος,,ΆΓΙΟΣ ΕΥΣΤΡΆΤΙΟΣ ΠΑΡΑΛΊΑ 32,2020-12-24,2020-12-24,2025-04-18,2025-04-18,identity_review,multiple_regions,interval_coordinate,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1576,12,Winter,39.528417,25.056222,,,,,East,,4.5,0.2409655539418442,0.2237360079607714,2.4659255295959417,16.5,Rural,0.0232558139534883
2107,Άγιος Ευστράτιος,ΠΑΡΑΛΊΑ ΚΑΛΆΜΙ,ΆΓΙΟΣ ΕΥΣΤΡΆΤΙΟΣ ΠΑΡΑΛΊΑ 33,2020-12-24,2020-12-24,2025-04-17,2025-04-17,identity_review,multiple_regions,interval_coordinate,0,1,0,100.0,0.0634920634920634,1.9047619047619049,5.7142857142857135,1,0.06155789299943329,0.0,1575,12,Winter,39.559306,24.999556,,,,,North,,4.5,0.2409654985870888,0.2237359806449911,2.4659255295959417,16.5,Rural,0.0232558139534883
2108,Άγιος Ευστράτιος,,ΆΓΙΟΣ ΕΥΣΤΡΆΤΙΟΣ ΠΑΡΑΛΊΑ 34,2020-12-24,2020-12-24,2025-04-19,2025-04-19,identity_review,multiple_regions,interval_coordinate,0,1,0,0.0,0.0,0.0,0.0,0,0.0,25.0,1577,12,Winter,39.560167,25.004944,40.0,400.0,0.0,0.0,North,Mixed,4.5,0.2409655158250224,0.2237359834485406,2.4659255295959417,16.5,Rural,0.0232558139534883
2109,Άγιος Ευστράτιος,,ΆΓΙΟΣ ΕΥΣΤΡΆΤΙΟΣ ΠΑΡΑΛΊΑ 35 (1) | ΆΓΙΟΣ ΕΥΣΤΡΆΤΙΟΣ ΠΑΡΑΛΊΑ 35 (2),2020-12-24,2020-12-25,2021-01-02,2021-01-07,coordinate_mismatch,coordinate_mismatch,interval_coordinate,0,1,0,1905.0,238.125,7143.75,21431.25,1,5.4769864277604166,860.0,8,12,Winter,39.55575,25.012139,748.0,,0.0,0.0,North,Mixed,4.5,0.2409655196877846,0.223735997719711,2.4659255295959417,16.5,Rural,0.0232558139534883
2109,Άγιος Ευστράτιος,,ΆΓΙΟΣ ΕΥΣΤΡΆΤΙΟΣ ΠΑΡΑΛΊΑ 35 (3) | ΆΓΙΟΣ ΕΥΣΤΡΆΤΙΟΣ ΠΑΡΑΛΊΑ 35 (4) | ΆΓΙΟΣ ΕΥΣΤΡΆΤΙΟΣ ΠΑΡΑΛΊΑ 35 (5),2021-01-02,2021-01-07,2021-01-20,2021-01-20,coordinate_mismatch,coordinate_mismatch,interval_coordinate,0,1,0,130.0,10.0,300.0,900.0,1,2.3978952727983707,1905.0,13,1,Winter,39.55575,25.012139,1122.0,,0.0,0.0,North,Mixed,3.5,0.2401865650967705,0.2213735035121209,2.4659255295959417,13.9,Rural,0.0232558139534883
2109,Άγιος Ευστράτιος,,ΆΓΙΟΣ ΕΥΣΤΡΆΤΙΟΣ ΠΑΡΑΛΊΑ 35 (6),2021-01-20,2021-01-20,2021-04-03,2021-04-03,coordinate_mismatch,coordinate_mismatch,interval_coordinate,0,1,0,205.0,2.808219178082192,84.24657534246576,252.73972602739727,1,1.337161672542246,130.0,73,1,Winter,39.55575,25.012139,374.0,,0.0,0.0,North,Mixed,3.0,0.2401865650967705,0.2213735035121209,2.4659255295959417,13.9,Rural,0.0232558139534883
2110,Άγιος Ευστράτιος,,ΆΓΙΟΣ ΕΥΣΤΡΆΤΙΟΣ ΠΑΡΑΛΊΑ 36 (1) | ΆΓΙΟΣ ΕΥΣΤΡΆΤΙΟΣ ΠΑΡΑΛΊΑ 36 (2) | ΆΓΙΟΣ ΕΥΣΤΡΆΤΙΟΣ ΠΑΡΑΛΊΑ 36 (3) | ΆΓΙΟΣ ΕΥΣΤΡΆΤΙΟΣ ΠΑΡΑΛΊΑ 36 (4),2021-01-01,2021-01-06,2021-01-19,2021-01-22,identity_review,review_coordinates; multiple_regions,interval_coordinate,0,1,0,5575.0,428.84615384615387,12865.384615384615,38596.15384615385,1,6.0634273629153155,3325.0,13,1,Winter,39.546917,25.032778,6000.0,,0.0,0.0,North,Mixed,3.0,0.2401866195700423,0.2213735195906422,2.4659255295959417,13.9,Rural,0.0232558139534883
2110,Άγιος Ευστράτιος,,ΆΓΙΟΣ ΕΥΣΤΡΆΤΙΟΣ ΠΑΡΑΛΊΑ 36 (5) | ΆΓΙΟΣ ΕΥΣΤΡΆΤΙΟΣ ΠΑΡΑΛΊΑ 36 (6) | ΆΓΙΟΣ ΕΥΣΤΡΆΤΙΟΣ ΠΑΡΑΛΊΑ 36 (7) | ΆΓΙΟΣ ΕΥΣΤΡΆΤΙΟΣ ΠΑΡΑΛΊΑ 36 (8),2021-01-19,2021-01-22,2021-04-03,2021-04-03,identity_review,review_coordinates; multiple_regions,interval_coordinate,0,1,0,200.0,2.816901408450704,84.50704225352112,253.52112676056336,1,1.3394389438383854,5575.0,71,1,Winter,39.546917,25.032778,6000.0,,0.0,0.0,North,Mixed,3.0,0.2401866195700423,0.2213735195906422,2.4659255295959417,13.9,Rural,0.0232558139534883
2110,Άγιος Ευστράτιος,,ΆΓΙΟΣ ΕΥΣΤΡΆΤΙΟΣ ΠΑΡΑΛΊΑ 36 (9),2021-04-03,2021-04-03,2025-04-19,2025-04-21,identity_review,review_coordinates; multiple_regions,interval_coordinate,0,1,0,1034.0,0.7000677048070413,21.002031144211237,63.00609343263371,1,0.5306680766262052,200.0,1477,4,Spring,39.547889,25.031417,1500.0,7500.0,0.0,0.0,North,Mixed,3.0,0.2401866099224838,0.22137351310716,2.4659255295959417,13.9,Rural,0.0232558139534883
2111,ΠΑΛΑΙΑ ΦΩΚΑΙΑ - ΛΕΓΡΑΙΝΑ- ΛΑΥΡΙΟ,ΠΑΡΑΛΊΑ ΑΝΑΒΎΣΣΟΥ,ΑΤΤΙΚΉ ΠΑΡΑΛΊΑ 1,2021-03-03,2021-03-03,2025-04-21,2025-04-21,coordinate_mismatch,coordinate_mismatch; multiple_regions,interval_coordinate,0,1,0,306.0,0.2026490066225165,6.079470198675497,18.23841059602649,1,0.18452662935226855,130.0,1510,3,Spring,37.725444,23.937528,110.0,3850.0,1.0,1.0,South,Sand,5.0,0.1883287072464307,0.2409725290398129,2.370506321254478,11.9,Town_Suburb,0.0160358768770809
2113,ΠΑΛΑΙΑ ΦΩΚΑΙΑ - ΛΕΓΡΑΙΝΑ- ΛΑΥΡΙΟ,,ΑΤΤΙΚΉ ΠΑΡΑΛΊΑ 3,2021-03-03,2021-03-03,2025-03-30,2025-03-30,coordinate_mismatch,coordinate_mismatch; multiple_regions,interval_coordinate,0,1,0,0.0,0.0,0.0,0.0,0,0.0,55.0,1488,3,Spring,37.680306,23.941667,175.0,1750.0,1.0,1.0,West,Mixed,5.0,0.1890396286896057,0.236201832516729,2.370506321254478,11.9,Town_Suburb,0.0160358768770809
2130,ΠΑΛΑΙΑ ΦΩΚΑΙΑ - ΛΕΓΡΑΙΝΑ- ΛΑΥΡΙΟ,ΠΑΡΑΛΊΑ ΛΕΓΡΑΙΝΏΝ,ΑΤΤΙΚΉ ΠΑΡΑΛΊΑ 20 (1) | ΑΤΤΙΚΉ ΠΑΡΑΛΊΑ 20 (2) | ΑΤΤΙΚΉ ΠΑΡΑΛΊΑ 20 (3) | ΑΤΤΙΚΉ ΠΑΡΑΛΊΑ 20 (4) | ΑΤΤΙΚΉ ΠΑΡΑΛΊΑ 20 (5) | ΑΤΤΙΚΉ ΠΑΡΑΛΊΑ 20 (6),2021-03-14,2021-03-20,2024-04-09,2024-04-09,identity_review,probable; multiple_regions; multiple_beach_names,interval_coordinate,0,1,0,213.0,0.1908602150537634,5.725806451612903,17.177419354838708,1,0.17467591577198904,889.0,1116,3,Spring,37.66238,23.994953,2715.0,75000.0,1.0,0.0,South,Sand,2.0,0.1932596978124878,0.2079245362255855,2.370506321254478,11.9,Town_Suburb,0.0160358768770809
2133,ΠΑΛΑΙΑ ΦΩΚΑΙΑ - ΛΕΓΡΑΙΝΑ- ΛΑΥΡΙΟ,,ΑΤΤΙΚΉ ΠΑΡΑΛΊΑ 23,2021-03-22,2021-03-22,2024-04-14,2024-04-14,identity_review,multiple_regions,interval_coordinate,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1119,3,Spring,37.684583,24.071194,,,,,South,,3.5,0.1934444192414202,0.2067916071301787,2.370506321254478,11.9,Town_Suburb,0.0160358768770809
2137,ΠΑΛΑΙΑ ΦΩΚΑΙΑ - ΛΕΓΡΑΙΝΑ- ΛΑΥΡΙΟ,,ΑΤΤΙΚΉ ΠΑΡΑΛΊΑ 27,2021-03-23,2021-03-23,2024-04-13,2024-04-13,identity_review,probable; multiple_regions,interval_coordinate,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1117,3,Spring,37.675056,24.057389,,,,,East,,3.5,0.1934365172351598,0.2067413205595525,2.370506321254478,11.9,Town_Suburb,0.0160358768770809
2138,ΠΑΛΑΙΑ ΦΩΚΑΙΑ - ΛΕΓΡΑΙΝΑ- ΛΑΥΡΙΟ,,ΑΤΤΙΚΉ ΠΑΡΑΛΊΑ 28,2021-03-23,2021-03-23,2024-04-13,2024-04-13,identity_review,multiple_regions,interval_coordinate,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1117,3,Spring,37.675056,24.057389,,,,,East,,3.5,0.1934365172351598,0.2067413205595525,2.370506321254478,11.9,Town_Suburb,0.0160358768770809
2140,ΠΑΛΑΙΑ ΦΩΚΑΙΑ - ΛΕΓΡΑΙΝΑ- ΛΑΥΡΙΟ,,ΑΤΤΙΚΉ ΠΑΡΑΛΊΑ 30,2021-03-23,2021-03-23,2024-04-14,2024-04-14,identity_review,multiple_regions,interval_coordinate,0,1,0,0.0,0.0,0.0,0.0,0,0.0,30.0,1118,3,Spring,37.676972,24.066583,20.0,60.0,1.0,1.0,East,Sand,3.5,0.1934440653919948,0.2067893762583865,2.370506321254478,11.9,Town_Suburb,0.0160358768770809
2149,ΠΑΤΡΟΚΛΟΣ,,ΠΆΤΡΟΚΛΟΣ ΠΑΡΑΛΊΑ 3 (1) | ΠΆΤΡΟΚΛΟΣ ΠΑΡΑΛΊΑ 3 (2),2021-03-04,2021-03-05,2024-04-10,2024-04-10,identity_review,multiple_regions,interval_coordinate,0,1,0,0.0,0.0,0.0,0.0,0,0.0,320.0,1132,3,Spring,37.656583,23.949722,10.0,800.0,0.0,0.0,ΒΟΡΕΙΑ,Mixed,2.0,0.1908187410277568,0.2242716514301263,2.370506321254478,11.9,Town_Suburb,0.0160358768770809
2151,ΠΑΤΡΟΚΛΟΣ,,ΠΆΤΡΟΚΛΟΣ ΠΑΡΑΛΊΑ 5,2021-03-05,2021-03-05,2024-04-10,2024-04-10,identity_review,multiple_regions,interval_coordinate,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1132,3,Spring,37.653778,23.958889,,,,,East,,2.0,0.1920709895037728,0.2158822922695489,2.370506321254478,11.9,Town_Suburb,0.0160358768770809
2157,ΛΗΜΝΟΣ,ΠΑΡΑΛΊΑ ΜΟΥΡΤΖΈΦΛΟΣ,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 2 (1) | ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 2 (2),2020-12-26,2020-12-27,2021-04-02,2021-04-02,identity_review,multiple_beach_names,interval_coordinate,0,1,0,440.0,4.583333333333333,137.5,412.5,1,1.7197859696029656,1250.0,96,12,Winter,39.9845,25.045944,250.0,10000.0,1.0,0.0,North,Mixed,3.5,0.2409653727057434,0.2237359347423365,2.4659255295959417,16.5,Rural,0.0232558139534883
2157,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 2 (3),2021-04-02,2021-04-02,2021-05-13,2021-05-16,identity_review,multiple_beach_names,interval_coordinate,0,1,0,995.0,24.26829268292683,728.048780487805,2184.146341463415,1,3.2295503561151206,440.0,41,4,Spring,39.984639,25.045944,152.0,6232.0,0.0,0.0,North,Pebbles,2.0,0.2401865340148271,0.2213738121590112,2.4659255295959417,13.9,Rural,0.0232558139534883
2157,ΛΗΜΝΟΣ,ΠΑΡΑΛΊΑ ΜΟΎΡΤΖΕΦΛΟΣ,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 2 (4) | ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 2 (5) | ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 2 (6) | ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 2 (7),2021-05-13,2021-05-16,2025-03-23,2025-03-25,identity_review,multiple_beach_names,interval_coordinate,0,1,0,555.0,0.394456289978678,11.83368869936034,35.501066098081026,1,0.3325045830109193,995.0,1407,5,Spring,39.984639,25.045944,390.0,15600.0,0.0,0.0,North,Mixed,0.0,0.2401865340148271,0.2213738121590112,2.4659255295959417,13.9,Rural,0.0232558139534883
2158,ΛΗΜΝΟΣ,ΠΑΡΑΛΊΑ ΓΟΜΆΤΙ,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 3 (1) | ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 3 (2) | ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 3 (3),2020-12-28,2020-12-31,2021-01-23,2021-01-26,strong,ok,interval_coordinate,1,1,1,1160.0,50.43478260869565,1513.0434782608695,4539.130434782608,1,3.940314648049237,955.0,23,12,Winter,39.992167,25.149917,1200.0,67200.0,1.0,0.0,North,Mixed,4.0,0.2409653393464131,0.223736099644596,2.4659255295959417,16.5,Rural,0.0232558139534883
2159,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 4,2020-12-29,2020-12-29,2025-05-05,2025-05-05,strong,ok,interval_coordinate,1,1,1,21.0,0.0132241813602015,0.3967254408060453,1.190176322418136,1,0.013137505185302167,245.0,1588,12,Winter,39.989,25.158444,175.0,1225.0,0.0,0.0,North,Rocky,4.5,0.2409654147600329,0.2237360698165837,2.4659255295959417,16.5,Rural,0.0232558139534883
2160,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 5 (1),2020-12-30,2020-12-30,2021-04-04,2021-04-04,strong,ok,interval_coordinate,1,1,1,45.0,0.4736842105263157,14.210526315789473,42.63157894736842,1,0.38776553100876343,495.0,95,12,Winter,39.988972,25.15625,122.0,1342.0,0.0,0.0,North,Mixed,4.5,0.2409654094840259,0.2237360657098356,2.4659255295959417,16.5,Rural,0.0232558139534883
2161,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 6,2020-12-30,2020-12-30,2025-05-05,2025-05-05,strong,ok,interval_coordinate,1,1,1,92.0,0.0579710144927536,1.7391304347826086,5.217391304347826,1,0.05635293655113173,25.0,1587,12,Winter,39.990333,25.160139,205.0,1845.0,0.0,0.0,North,Rocky,4.5,0.2409654142312338,0.2237360177563145,2.4659255295959417,16.5,Rural,0.0232558139534883
2163,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 8,2021-01-10,2021-01-10,2025-03-29,2025-03-29,strong,ok,interval_coordinate,1,1,1,9.0,0.0058479532163742,0.175438596491228,0.5263157894736842,1,0.005830920310793131,0.0,1539,1,Winter,39.810889,25.143972,,,,,South,,3.5,0.2401868416740397,0.2213733712615565,2.4659255295959417,13.9,Rural,0.0232558139534883
2164,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 9,2021-01-10,2021-01-10,2025-03-29,2025-03-29,strong,ok,interval_coordinate,1,1,1,14.0,0.0090968161143599,0.2729044834307992,0.8187134502923976,1,0.009055689309807772,0.0,1539,1,Winter,39.811889,25.144583,,,,,South,,3.5,0.2401867274411654,0.2213732347200795,2.4659255295959417,13.9,Rural,0.0232558139534883
2165,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 10,2021-01-10,2021-01-10,2025-03-29,2025-03-29,strong,ok,interval_coordinate,1,1,1,12.0,0.0077972709551656,0.2339181286549707,0.7017543859649122,1,0.007767029337659505,0.0,1539,1,Winter,39.813028,25.146611,,,,,South,,3.5,0.2401866713547492,0.2213732790287153,2.4659255295959417,13.9,Rural,0.0232558139534883
2166,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 11,2021-01-10,2021-01-10,2025-03-29,2025-03-29,strong,ok,interval_coordinate,1,1,1,9.0,0.0058479532163742,0.175438596491228,0.5263157894736842,1,0.005830920310793131,0.0,1539,1,Winter,39.814194,25.147444,,,,,South,,3.5,0.2401866806491154,0.2213731454568435,2.4659255295959417,13.9,Rural,0.0232558139534883
2167,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 12,2021-01-10,2021-01-10,2025-03-29,2025-03-29,strong,ok,interval_coordinate,1,1,1,11.0,0.0071474983755685,0.2144249512670565,0.6432748538011696,1,0.0071220760744130284,25.0,1539,1,Winter,39.815528,25.147583,35.0,175.0,0.0,0.0,South,Sand,3.5,0.24018670744466,0.2213731259510989,2.4659255295959417,13.9,Rural,0.0232558139534883
2168,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 13,2021-01-10,2021-01-10,2025-03-29,2025-03-29,strong,ok,interval_coordinate,1,1,1,2.0,0.0012995451591942,0.0389863547758284,0.1169590643274853,1,0.001298701481236443,35.0,1539,1,Winter,39.8175,25.148083,208.0,5408.0,0.0,0.0,South,Sand,3.5,0.2401866031761715,0.221373088854937,2.4659255295959417,13.9,Rural,0.0232558139534883
2170,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 15,2021-01-10,2021-01-10,2025-03-29,2025-03-29,strong,ok,interval_coordinate,1,1,1,7.0,0.0045484080571799,0.1364522417153996,0.4093567251461988,1,0.004538095308487959,0.0,1539,1,Winter,39.827028,25.149083,,,,,South,,3.5,0.2401865557848596,0.221373392636581,2.4659255295959417,13.9,Rural,0.0232558139534883
2172,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 17,2021-01-14,2021-01-14,2025-02-06,2025-02-06,probable,probable,interval_coordinate,1,1,1,0.0,0.0,0.0,0.0,0,0.0,155.0,1484,1,Winter,39.836333,25.139611,155.0,1550.0,0.0,0.0,South,Pebbles,3.5,0.2401866163194373,0.2213735033488824,2.4659255295959417,13.9,Rural,0.0232558139534883
2172,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 18,2025-02-06,2025-02-06,2025-03-28,2025-03-28,probable,probable,interval_coordinate,1,1,1,24.0,0.48,14.4,43.2,1,0.3920420877760237,0.0,50,2,Winter,39.837111,25.138167,,,0.0,0.0,ΑΝΑΤΟΛΙΚΗ,Mixed,5.5,0.2311699624721846,0.2064975712475295,2.4659255295959417,6.4,Rural,0.0232558139534883
2174,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 19,2021-01-14,2021-01-14,2025-03-28,2025-03-28,strong,ok,interval_coordinate,1,1,1,26.0,0.0169491525423728,0.5084745762711864,1.5254237288135593,1,0.016807118316381157,60.0,1534,1,Winter,39.846194,25.150444,200.0,1400.0,1.0,0.0,South,Mixed,3.5,0.2401866275043095,0.2213734935896089,2.4659255295959417,13.9,Rural,0.0232558139534883
2175,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 20,2021-01-14,2021-01-14,2025-03-28,2025-03-28,strong,ok,interval_coordinate,1,1,1,39.0,0.0254237288135593,0.7627118644067797,2.288135593220339,1,0.025105921131076306,165.0,1534,1,Winter,39.849333,25.150389,311.0,3421.0,0.0,0.0,South,Mixed,3.5,0.2401866315597612,0.2213734893703074,2.4659255295959417,13.9,Rural,0.0232558139534883
2176,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 21,2021-01-14,2021-01-14,2025-02-06,2025-02-06,strong,ok,interval_coordinate,1,1,1,0.0,0.0,0.0,0.0,0,0.0,220.0,1484,1,Winter,39.840917,25.143194,120.0,960.0,0.0,0.0,South,Mixed,3.5,0.2401866180780805,0.2213734798400643,2.4659255295959417,13.9,Rural,0.0232558139534883
2179,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 24,2021-01-15,2021-01-15,2025-03-28,2025-03-28,strong,ok,interval_coordinate,1,1,1,2.0,0.0013046314416177,0.0391389432485322,0.1174168297455968,1,0.0013037811494833597,0.0,1533,1,Winter,39.851722,25.156528,,,,,South,,4.5,0.240186625810284,0.2213734839594925,2.4659255295959417,13.9,Rural,0.0232558139534883
2180,ΛΗΜΝΟΣ,ΠΑΡΑΛΊΑ ΔΙΑΠΌΡΙ,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 25,2021-01-15,2021-01-15,2025-03-30,2025-03-30,probable,probable,interval_coordinate,1,1,1,242.0,0.1576547231270358,4.729641693811074,14.188925081433224,1,0.14639616813335377,460.0,1535,1,Winter,39.855194,25.169556,635.0,4445.0,0.0,0.0,South,Mixed,4.5,0.2401866293546067,0.221373485274195,2.4659255295959417,13.9,Rural,0.0232558139534883
2182,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 27,2021-01-16,2021-01-16,2025-03-28,2025-03-28,strong,ok,interval_coordinate,1,1,1,21.0,0.0137075718015665,0.4112271540469974,1.2336814621409922,1,0.013614472848150382,68.0,1532,1,Winter,39.849333,25.172361,125.0,750.0,0.0,0.0,South,Mixed,4.5,0.2401866315936073,0.2213734815516108,2.4659255295959417,13.9,Rural,0.0232558139534883
2183,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 28,2021-01-17,2021-01-17,2025-03-29,2025-03-29,probable,probable,interval_coordinate,1,1,1,26.0,0.0169712793733681,0.5091383812010444,1.5274151436031334,1,0.01682887613015692,215.0,1532,1,Winter,39.845556,25.162083,810.0,25920.0,0.0,0.0,South,Mixed,4.5,0.2401866208828132,0.221373476158424,2.4659255295959417,13.9,Rural,0.0232558139534883
2184,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 29,2021-01-18,2021-01-18,2025-03-29,2025-03-29,probable,probable,interval_coordinate,1,1,1,18.0,0.0117570215545395,0.3527106466361855,1.0581319399085565,1,0.011688444759184862,215.0,1531,1,Winter,39.828028,25.155306,330.0,3960.0,0.0,0.0,South,Mixed,4.0,0.2401866405157565,0.2213734129654703,2.4659255295959417,13.9,Rural,0.0232558139534883
2185,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 30,2021-01-18,2021-01-18,2025-03-29,2025-03-29,strong,ok,interval_coordinate,1,1,1,27.0,0.0176355323318092,0.5290659699542782,1.5871979098628346,1,0.017481830773009747,135.0,1531,1,Winter,39.838417,25.159917,410.0,3280.0,0.0,0.0,South,Mixed,4.0,0.2401866224308709,0.2213734911713419,2.4659255295959417,13.9,Rural,0.0232558139534883
2188,ΛΗΜΝΟΣ,ΠΑΡΑΛΊΑ ΠΑΡΘΕΝΌΜΥΤΟΣ,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 33 (1),2021-01-28,2021-01-28,2021-07-13,2021-07-13,review_coordinates,review_coordinates,interval_coordinate,0,1,0,259.0,1.5602409638554218,46.807228915662655,140.42168674698797,1,0.9401013805678736,305.0,166,1,Winter,39.829389,25.283806,513.0,10260.0,1.0,0.0,South,Mixed,3.5,0.240186547453316,0.2213737194845598,2.4659255295959417,13.9,Rural,0.0232558139534883
2188,ΛΗΜΝΟΣ,ΠΑΡΑΛΊΑ ΠΑΡΘΕΝΌΜΥΤΟΣ,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 33 (2),2021-07-13,2021-07-13,2025-02-09,2025-02-09,review_coordinates,review_coordinates,interval_coordinate,0,1,0,237.0,0.1813312930374904,5.439938791124713,16.319816373374138,1,0.16664201696049952,259.0,1307,7,Summer,39.828667,25.285944,195.0,10374.0,1.0,0.0,South,Rocky,5.0,0.2401865625909375,0.2213735564253158,2.4659255295959417,13.9,Rural,0.0232558139534883
2189,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 34,2021-01-29,2021-01-29,2021-07-09,2021-07-09,coordinate_mismatch,coordinate_mismatch; multiple_regions,interval_coordinate,0,1,0,45.0,0.2795031055900621,8.385093167701863,25.15527950310559,1,0.24647180380511807,60.0,161,1,Winter,39.801972,25.225778,245.0,4165.0,0.0,0.0,South,Sand,3.5,0.2401869533838319,0.2213723617713826,2.4659255295959417,13.9,Rural,0.0232558139534883
2190,ΛΗΜΝΟΣ,,ΛΉΜΝΟΣ ΠΑΡΑΛΊΑ 35,2021-01-29,2021-01-29,2021-07-09,2021-07-09,coordinate_mismatch,coordinate_mismatch; multiple_regions,interval_coordinate,0,1,0,0.0,0.0,0.0,0.0,0,0.0,50.0,161,1,Winter,39.799444,25.228111,205.0,3690.0,0.0,0.0,South,Sand,3.5,0.2401866278423656,0.2213734041437463,2.4659255295959417,13.9,Rural,0.0232558139534883
2190,ΣΙΘΩΝΙΑ,ΜΥΣΤΙΚΉ ΠΑΡΑΛΊΑ,ΣΙΘΩΝΊΑ ΠΑΡΑΛΊΑ 2,2021-07-09,2021-07-09,2025-04-13,2025-04-13,coordinate_mismatch,coordinate_mismatch; multiple_regions,interval_coordinate,0,1,0,176.0,0.1280931586608442,3.842794759825328,11.528384279475985,1,0.12052873713099761,0.0,1374,7,Summer,39.941944,23.934806,,,,,South,Pebbles,4.0,0.1921717705387977,0.2345254084755054,2.395813146296616,16.1,Rural,0.0079617834394904
