site_id,visit_count,interval_count,first_visit_date,last_visit_date,max_coordinate_distance_m,region_count,beach_name_count,regions_seen,beach_names_seen,source_files_seen,coordinate_quality,match_quality,review_reason
1817,1,0,2020-08-29,2020-08-29,0.0,1,1,ΘΕΣΣΑΛΟΝΙΚΗ - ΒΟΛΟΣ,ΠΑΡΑΛΊΑ ΛΑΜΠΙΝΟΎ,Typhoon1,strong,single_visit_only,single_visit_only
1818,1,0,2020-08-29,2020-08-29,0.0,1,1,ΘΕΣΣΑΛΟΝΙΚΗ - ΒΟΛΟΣ,ΠΑΡΑΛΊΑ ΛΙΜΝΙΏΝΑΣ,Typhoon1,strong,single_visit_only,single_visit_only
1819,1,0,2020-08-29,2020-08-29,0.0,1,1,ΘΕΣΣΑΛΟΝΙΚΗ - ΒΟΛΟΣ,ΠΑΡΑΛΊΑ ΜΙΛΟΠΌΤΑΜΟΣ,Typhoon1,strong,single_visit_only,single_visit_only
1820,1,0,2020-08-29,2020-08-29,0.0,1,1,ΘΕΣΣΑΛΟΝΙΚΗ - ΒΟΛΟΣ,ΠΑΡΑΛΊΑ ΜΙΚΡΉ ΜΙΛΟΠΌΤΑΜΟΥ,Typhoon1,strong,single_visit_only,single_visit_only
1821,1,0,2020-08-29,2020-08-29,0.0,1,0,ΘΕΣΣΑΛΟΝΙΚΗ - ΒΟΛΟΣ,,Typhoon1,strong,single_visit_only,single_visit_only
1822,2,1,2020-08-29,2023-09-13,10.314048960201784,2,1,ΘΕΣΣΑΛΟΝΙΚΗ - ΒΟΛΟΣ | ΜΑΓΝΗΣΙΑ,ΠΑΡΑΛΊΑ ΦΑΚΊΣΤΡΑ,Typhoon1 | Typhoon2,strong,identity_review,multiple_regions
1823,2,1,2020-08-29,2023-09-13,29.32678116695189,2,2,ΘΕΣΣΑΛΟΝΙΚΗ - ΒΟΛΟΣ | ΜΑΓΝΗΣΙΑ,ΠΑΡΑΛΊΑ ΝΤΑΜΟΥΧΆΡΙ | ΠΑΡΑΛΊΑ ΝΤΑΜΟΎΧΑΡΗ,Typhoon1 | Typhoon2,strong,identity_review,multiple_regions; multiple_beach_names
1824,2,1,2020-08-29,2023-09-13,427.8651790898257,2,1,ΘΕΣΣΑΛΟΝΙΚΗ - ΒΟΛΟΣ | ΜΑΓΝΗΣΙΑ,ΠΑΡΑΛΊΑ ΠΑΠΆ ΝΕΡΌ,Typhoon1 | Typhoon2,review_coordinates,identity_review,review_coordinates; multiple_regions
1825,3,2,2020-08-29,2023-09-24,476.6913177104325,2,1,ΘΕΣΣΑΛΟΝΙΚΗ - ΒΟΛΟΣ | ΜΑΓΝΗΣΙΑ,ΠΑΡΑΛΊΑ ΆΓΙΟΣ ΙΩΆΝΝΗΣ,Typhoon1 | Typhoon2,review_coordinates,identity_review,review_coordinates; multiple_regions
1826,1,0,2020-08-30,2020-08-30,0.0,1,1,ΘΕΣΣΑΛΟΝΙΚΗ - ΒΟΛΟΣ,ΠΑΡΑΛΊΑ ΠΛΆΚΑ,Typhoon1,strong,single_visit_only,single_visit_only
1827,1,0,2020-08-30,2020-08-30,0.0,1,1,ΘΕΣΣΑΛΟΝΙΚΗ - ΒΟΛΟΣ,ΠΑΡΑΛΊΑ ΜΠΆΝΙΚΑΣ,Typhoon1,strong,single_visit_only,single_visit_only
1828,1,0,2020-08-30,2020-08-30,0.0,1,0,ΘΕΣΣΑΛΟΝΙΚΗ - ΒΟΛΟΣ,,Typhoon1,strong,single_visit_only,single_visit_only
1829,1,0,2020-08-30,2020-08-30,0.0,1,0,ΘΕΣΣΑΛΟΝΙΚΗ - ΒΟΛΟΣ,,Typhoon1,strong,single_visit_only,single_visit_only
1830,1,0,2020-08-30,2020-08-30,0.0,1,1,ΘΕΣΣΑΛΟΝΙΚΗ - ΒΟΛΟΣ,ΠΑΡΑΛΊΑ ΆΓΙΟΙ ΣΑΡΆΝΤΑ,Typhoon1,strong,single_visit_only,single_visit_only
1831,1,0,2020-08-30,2020-08-30,0.0,1,1,ΘΕΣΣΑΛΟΝΙΚΗ - ΒΟΛΟΣ,ΛΙΜΆΝΙ ΧΟΡΕΥΤΟΎ,Typhoon1,strong,single_visit_only,single_visit_only
1832,1,0,2020-08-30,2020-08-30,0.0,1,1,ΘΕΣΣΑΛΟΝΙΚΗ - ΒΟΛΟΣ,ΠΑΡΑΛΊΑ ΧΟΡΕΥΤΟΎ,Typhoon1,strong,single_visit_only,single_visit_only
1833,1,0,2020-08-30,2020-08-30,0.0,1,1,ΘΕΣΣΑΛΟΝΙΚΗ - ΒΟΛΟΣ,ΠΑΡΑΛΊΑ ΠΑΡΊΣΑΙΝΑ,Typhoon1,strong,single_visit_only,single_visit_only
1834,1,0,2020-08-30,2020-08-30,0.0,1,1,ΘΕΣΣΑΛΟΝΙΚΗ - ΒΟΛΟΣ,ΠΑΡΑΛΊΑ ΤΟΥΡΚΟΠΗΓΉΣ,Typhoon1,strong,single_visit_only,single_visit_only
1835,1,0,2020-08-30,2020-08-30,0.0,1,1,ΘΕΣΣΑΛΟΝΙΚΗ - ΒΟΛΟΣ,ΠΑΡΑΛΊΑ ΑΝΆΛΗΨΗΣ,Typhoon1,strong,single_visit_only,single_visit_only
1836,1,0,2020-08-30,2020-08-30,0.0,1,1,ΘΕΣΣΑΛΟΝΙΚΗ - ΒΟΛΟΣ,ΠΑΡΑΛΊΑ ΌΒΡΙΟΣ,Typhoon1,strong,single_visit_only,single_visit_only
1837,1,0,2020-08-31,2020-08-31,0.0,1,0,ΘΕΣΣΑΛΟΝΙΚΗ - ΒΟΛΟΣ,,Typhoon1,strong,single_visit_only,single_visit_only
1838,1,0,2020-08-31,2020-08-31,0.0,1,0,ΘΕΣΣΑΛΟΝΙΚΗ - ΒΟΛΟΣ,,Typhoon1,strong,single_visit_only,single_visit_only
1839,1,0,2020-09-05,2020-09-05,0.0,1,1,ΘΕΣΣΑΛΟΝΙΚΗ - ΒΟΛΟΣ,ΠΑΡΑΛΊΑ ΚΟΡΊΝΟΥ,Typhoon1,strong,single_visit_only,single_visit_only
1840,1,0,2020-09-06,2020-09-06,0.0,1,1,ΘΕΣΣΑΛΟΝΙΚΗ - ΒΟΛΟΣ,ΠΑΡΑΛΊΑ ΚΟΡΊΝΟΥ,Typhoon1,strong,single_visit_only,single_visit_only
1841,1,0,2020-09-06,2020-09-06,0.0,1,1,ΘΕΣΣΑΛΟΝΙΚΗ - ΒΟΛΟΣ,ΠΑΡΑΛΊΑ ΚΟΡΊΝΟΥ,Typhoon1,strong,single_visit_only,single_visit_only
1842,1,0,2020-09-07,2020-09-07,0.0,1,1,ΘΕΣΣΑΛΟΝΙΚΗ - ΒΟΛΟΣ,ΠΑΡΑΛΊΑ ΚΟΡΊΝΟΥ,Typhoon1,strong,single_visit_only,single_visit_only
1843,1,0,2020-09-08,2020-09-08,0.0,1,1,ΘΕΣΣΑΛΟΝΙΚΗ - ΒΟΛΟΣ,ΠΑΡΑΛΊΑ ΚΟΡΊΝΟΥ,Typhoon1,strong,single_visit_only,single_visit_only
1844,1,0,2020-09-08,2020-09-08,0.0,1,1,ΘΕΣΣΑΛΟΝΙΚΗ - ΒΟΛΟΣ,ΠΑΡΑΛΊΑ ΚΟΡΊΝΟΥ,Typhoon1,strong,single_visit_only,single_visit_only
1845,1,0,2020-09-08,2020-09-08,0.0,1,1,ΘΕΣΣΑΛΟΝΙΚΗ - ΒΟΛΟΣ,ΠΑΡΑΛΊΑ ΚΟΡΊΝΟΥ,Typhoon1,strong,single_visit_only,single_visit_only
1846,1,0,2020-09-08,2020-09-08,0.0,1,1,ΘΕΣΣΑΛΟΝΙΚΗ - ΒΟΛΟΣ,ΠΑΡΑΛΊΑ ΚΟΡΊΝΟΥ,Typhoon1,strong,single_visit_only,single_visit_only
1847,1,0,2020-09-08,2020-09-08,0.0,1,1,ΘΕΣΣΑΛΟΝΙΚΗ - ΒΟΛΟΣ,ΠΑΡΑΛΊΑ ΚΟΡΊΝΟΥ,Typhoon1,strong,single_visit_only,single_visit_only
1848,1,0,2020-09-08,2020-09-08,0.0,1,1,ΘΕΣΣΑΛΟΝΙΚΗ - ΒΟΛΟΣ,ΠΑΡΑΛΊΑ ΚΟΡΊΝΟΥ,Typhoon1,strong,single_visit_only,single_visit_only
1849,1,0,2020-09-08,2020-09-08,0.0,1,1,ΘΕΣΣΑΛΟΝΙΚΗ - ΒΟΛΟΣ,ΠΑΡΑΛΊΑ ΚΟΡΊΝΟΥ,Typhoon1,strong,single_visit_only,single_visit_only
1850,1,0,2020-09-08,2020-09-08,0.0,1,1,ΘΕΣΣΑΛΟΝΙΚΗ - ΒΟΛΟΣ,ΠΑΡΑΛΊΑ ΚΟΡΊΝΟΥ,Typhoon1,strong,single_visit_only,single_visit_only
1851,1,0,2020-09-08,2020-09-08,0.0,1,1,ΘΕΣΣΑΛΟΝΙΚΗ - ΒΟΛΟΣ,ΠΑΡΑΛΊΑ ΚΟΡΊΝΟΥ,Typhoon1,strong,single_visit_only,single_visit_only
1852,1,0,2020-09-09,2020-09-09,0.0,1,1,ΘΕΣΣΑΛΟΝΙΚΗ - ΒΟΛΟΣ,ΠΑΡΑΛΊΑ ΚΟΡΊΝΟΥ,Typhoon1,strong,single_visit_only,single_visit_only
1853,1,0,2020-09-10,2020-09-10,0.0,1,1,ΘΕΣΣΑΛΟΝΙΚΗ - ΒΟΛΟΣ,ΠΑΡΑΛΊΑ ΚΟΡΊΝΟΥ,Typhoon1,strong,single_visit_only,single_visit_only
1854,1,0,2020-09-10,2020-09-10,0.0,1,1,ΘΕΣΣΑΛΟΝΙΚΗ - ΒΟΛΟΣ,ΠΑΡΑΛΊΑ ΚΟΡΊΝΟΥ,Typhoon1,strong,single_visit_only,single_visit_only
1855,1,0,2020-09-10,2020-09-10,0.0,1,1,ΘΕΣΣΑΛΟΝΙΚΗ - ΒΟΛΟΣ,ΠΑΡΑΛΊΑ ΚΟΡΊΝΟΥ,Typhoon1,strong,single_visit_only,single_visit_only
1856,1,0,2020-09-10,2020-09-10,0.0,1,1,ΘΕΣΣΑΛΟΝΙΚΗ - ΒΟΛΟΣ,OLYMPIC BAY,Typhoon1,strong,single_visit_only,single_visit_only
1857,1,0,2020-09-11,2020-09-11,0.0,1,0,ΘΕΣΣΑΛΟΝΙΚΗ - ΒΟΛΟΣ,,Typhoon1,strong,single_visit_only,single_visit_only
1858,1,0,2020-09-11,2020-09-11,0.0,1,0,ΘΕΣΣΑΛΟΝΙΚΗ - ΒΟΛΟΣ,,Typhoon1,strong,single_visit_only,single_visit_only
1859,1,0,2020-09-12,2020-09-12,0.0,1,0,ΘΕΣΣΑΛΟΝΙΚΗ - ΒΟΛΟΣ,,Typhoon1,strong,single_visit_only,single_visit_only
1860,1,0,2020-09-13,2020-09-13,0.0,1,0,ΘΕΣΣΑΛΟΝΙΚΗ - ΒΟΛΟΣ,,Typhoon1,strong,single_visit_only,single_visit_only
1861,1,0,2020-09-14,2020-09-14,0.0,1,0,ΘΕΣΣΑΛΟΝΙΚΗ - ΒΟΛΟΣ,,Typhoon1,strong,single_visit_only,single_visit_only
1862,1,0,2020-09-15,2020-09-15,0.0,1,0,ΘΕΣΣΑΛΟΝΙΚΗ - ΒΟΛΟΣ,,Typhoon1,strong,single_visit_only,single_visit_only
1863,1,0,2020-09-16,2020-09-16,0.0,1,0,ΘΕΣΣΑΛΟΝΙΚΗ - ΒΟΛΟΣ,,Typhoon1,strong,single_visit_only,single_visit_only
1864,1,0,2020-09-17,2020-09-17,0.0,1,0,ΘΕΣΣΑΛΟΝΙΚΗ - ΒΟΛΟΣ,,Typhoon1,strong,single_visit_only,single_visit_only
1865,1,0,2020-09-18,2020-09-18,0.0,1,1,ΘΕΣΣΑΛΟΝΙΚΗ - ΒΟΛΟΣ,ΠΑΡΑΛΊΑ ΒΑΡΙΚΟΎ,Typhoon1,strong,single_visit_only,single_visit_only
1866,1,0,2020-09-21,2020-09-21,0.0,1,1,ΘΕΣΣΑΛΟΝΙΚΗ - ΒΟΛΟΣ,ΠΑΡΑΛΊΑ ΒΑΡΙΚΟΎ,Typhoon1,strong,single_visit_only,single_visit_only
1867,1,0,2020-09-22,2020-09-22,0.0,1,1,ΘΕΣΣΑΛΟΝΙΚΗ - ΒΟΛΟΣ,ΠΑΡΑΛΊΑ ΒΑΡΙΚΟΎ,Typhoon1,strong,single_visit_only,single_visit_only
1868,1,0,2020-09-23,2020-09-23,0.0,1,1,ΘΕΣΣΑΛΟΝΙΚΗ - ΒΟΛΟΣ,ΠΑΡΑΛΊΑ ΒΑΡΙΚΟΎ,Typhoon1,strong,single_visit_only,single_visit_only
1869,1,0,2020-09-24,2020-09-24,0.0,1,1,ΘΕΣΣΑΛΟΝΙΚΗ - ΒΟΛΟΣ,ΠΑΡΑΛΊΑ ΒΑΡΙΚΟΎ,Typhoon1,strong,single_visit_only,single_visit_only
1870,1,0,2020-09-25,2020-09-25,0.0,1,1,ΘΕΣΣΑΛΟΝΙΚΗ - ΒΟΛΟΣ,ΠΑΡΑΛΊΑ ΒΑΡΙΚΟΎ,Typhoon1,strong,single_visit_only,single_visit_only
1871,1,0,2020-09-29,2020-09-29,0.0,1,0,ΣΚΥΡΟΣ,,Typhoon1,strong,single_visit_only,single_visit_only
1872,1,0,2020-09-29,2020-09-29,0.0,1,1,ΣΚΥΡΟΣ,ΠΑΡΑΛΊΑ ΠΑΛΑΜΆΡΙ,Typhoon1,strong,single_visit_only,single_visit_only
1873,1,0,2020-09-29,2020-09-29,0.0,1,1,ΣΚΥΡΟΣ,ΠΑΡΑΛΊΑ ΠΙΚΡΟΔΆΦΝΕΣ,Typhoon1,strong,single_visit_only,single_visit_only
1874,1,0,2020-09-29,2020-09-29,0.0,1,0,ΣΚΥΡΟΣ,,Typhoon1,strong,single_visit_only,single_visit_only
1875,1,0,2020-09-29,2020-09-29,0.0,1,0,ΣΚΥΡΟΣ,,Typhoon1,strong,single_visit_only,single_visit_only
1876,1,0,2020-10-01,2020-10-01,0.0,1,1,ΣΚΥΡΟΣ,ΠΑΡΑΛΊΑ ΚΑΡΕΦΛΟΎ,Typhoon1,strong,single_visit_only,single_visit_only
1877,1,0,2020-10-01,2020-10-01,0.0,1,0,ΣΚΥΡΟΣ,,Typhoon1,strong,single_visit_only,single_visit_only
1878,1,0,2020-10-01,2020-10-01,0.0,1,0,ΣΚΥΡΟΣ,,Typhoon1,strong,single_visit_only,single_visit_only
1879,1,0,2020-10-01,2020-10-01,0.0,1,0,ΣΚΥΡΟΣ,,Typhoon1,strong,single_visit_only,single_visit_only
1880,1,0,2020-10-02,2020-10-02,0.0,1,0,ΣΚΥΡΟΣ,,Typhoon1,strong,single_visit_only,single_visit_only
1881,1,0,2020-10-02,2020-10-02,0.0,1,0,ΣΚΥΡΟΣ,,Typhoon1,strong,single_visit_only,single_visit_only
1882,1,0,2020-10-02,2020-10-02,0.0,1,0,ΣΚΥΡΟΣ,,Typhoon1,strong,single_visit_only,single_visit_only
1883,1,0,2020-10-02,2020-10-02,0.0,1,0,ΣΚΥΡΟΣ,,Typhoon1,strong,single_visit_only,single_visit_only
1884,1,0,2020-10-02,2020-10-02,0.0,1,0,ΣΚΥΡΟΣ,,Typhoon1,strong,single_visit_only,single_visit_only
1885,1,0,2020-10-07,2020-10-07,0.0,1,0,ΤΗΝΟΣ (2η Φορά),,Typhoon1,strong,single_visit_only,single_visit_only
1886,1,0,2020-10-08,2020-10-08,0.0,1,1,ΤΗΝΟΣ (2η Φορά),ΠΑΡΑΛΊΑ ΚΟΛΥΜΠΉΘΡΑ,Typhoon1,strong,single_visit_only,single_visit_only
1887,2,1,2020-10-09,2020-10-15,7685.664490062952,1,2,ΤΗΝΟΣ (2η Φορά),ΠΑΡΑΛΊΑ ΚΑΛΎΒΙΑ | ΠΑΡΑΛΊΑ ΜΙΚΡΉ ΚΟΛΥΜΠΉΘΡΑ,Typhoon1,coordinate_mismatch,coordinate_mismatch,coordinate_mismatch; multiple_beach_names
1888,2,1,2020-10-09,2020-10-16,7871.761788945728,1,1,ΤΗΝΟΣ (2η Φορά),ΠΑΡΑΛΊΑ ΑΠΟΘΉΚΕΣ,Typhoon1,coordinate_mismatch,coordinate_mismatch,coordinate_mismatch
1889,2,1,2020-10-09,2020-10-18,8134.257600841685,1,2,ΤΗΝΟΣ (2η Φορά),ΠΑΡΑΛΊΑ ΆΓΙΟΣ ΠΈΤΡΟΣ | ΠΑΡΑΛΊΑ ΑΓΙΟΦΎΛΑΚΤΟΣ,Typhoon1,coordinate_mismatch,coordinate_mismatch,coordinate_mismatch; multiple_beach_names
1890,2,1,2020-10-09,2020-10-19,3485.547853795132,1,0,ΤΗΝΟΣ (2η Φορά),,Typhoon1,coordinate_mismatch,coordinate_mismatch,coordinate_mismatch
1891,3,2,2020-10-09,2025-11-12,3034.920896247732,2,0,ΤΗΝΟΣ (2η Φορά) | ΤΗΝΟΣ,,Typhoon1 | Typhoon2,coordinate_mismatch,coordinate_mismatch,coordinate_mismatch; multiple_regions
1892,3,2,2020-10-10,2025-11-12,3685.928292008834,2,1,ΤΗΝΟΣ (2η Φορά) | ΤΗΝΟΣ,ΠΑΡΑΛΊΑ ΒΟΥΡΝΉ,Typhoon1 | Typhoon2,coordinate_mismatch,coordinate_mismatch,coordinate_mismatch; multiple_regions
1893,3,2,2020-10-10,2025-11-12,3912.2741495325504,2,0,ΤΗΝΟΣ (2η Φορά) | ΤΗΝΟΣ,,Typhoon1 | Typhoon2,coordinate_mismatch,coordinate_mismatch,coordinate_mismatch; multiple_regions
1894,3,2,2020-10-10,2025-11-12,3967.5339068078415,2,1,ΤΗΝΟΣ (2η Φορά) | ΤΗΝΟΣ,ΠΑΡΑΛΊΑ ΚΑΝΤΆΝΙ,Typhoon1 | Typhoon2,coordinate_mismatch,coordinate_mismatch,coordinate_mismatch; multiple_regions
1895,3,2,2020-10-10,2025-11-12,3804.7392947496805,2,3,ΤΗΝΟΣ (2η Φορά) | ΤΗΝΟΣ,ΠΑΡΑΛΊΑ ΑΠΗΓΑΝΙΆ | ΠΑΡΑΛΊΑ ΠΛΑΤΙΆ ΆΜΜΟΣ | ΠΑΡΑΛΊΑ ΚΑΝΤΑΝΗ,Typhoon1 | Typhoon2,coordinate_mismatch,coordinate_mismatch,coordinate_mismatch; multiple_regions; multiple_beach_names
1896,3,2,2020-10-10,2025-11-12,2789.5268310489123,2,1,ΤΗΝΟΣ (2η Φορά) | ΤΗΝΟΣ,ΠΑΡΑΛΊΑ ΆΓΙΟΣ ΡΟΜΑΝΌΣ,Typhoon1 | Typhoon2,coordinate_mismatch,coordinate_mismatch,coordinate_mismatch; multiple_regions
1897,2,1,2020-10-19,2025-11-12,2.3585347462793265,2,0,ΤΗΝΟΣ (2η Φορά) | ΤΗΝΟΣ,,Typhoon1 | Typhoon2,strong,identity_review,multiple_regions
1898,2,1,2020-10-19,2025-11-12,7.908785061001449,2,0,ΤΗΝΟΣ (2η Φορά) | ΤΗΝΟΣ,,Typhoon1 | Typhoon2,strong,identity_review,multiple_regions
1899,1,0,2020-10-21,2020-10-21,0.0,1,1,ΤΗΝΟΣ (2η Φορά),ΠΑΡΑΛΊΑ ΚΙΌΝΙΑ,Typhoon1,strong,single_visit_only,single_visit_only
1900,1,0,2020-10-21,2020-10-21,0.0,1,1,ΤΗΝΟΣ (2η Φορά),ΠΑΡΑΛΊΑ ΤΣΑΜΠΙΆ,Typhoon1,strong,single_visit_only,single_visit_only
1901,2,1,2020-10-21,2025-11-13,44.59202435572479,2,0,ΤΗΝΟΣ (2η Φορά) | ΤΗΝΟΣ,,Typhoon1 | Typhoon2,strong,identity_review,multiple_regions
1902,1,0,2020-10-22,2020-10-22,0.0,1,0,ΤΗΝΟΣ (2η Φορά),,Typhoon1,strong,single_visit_only,single_visit_only
1903,1,0,2020-10-22,2020-10-22,0.0,1,0,ΤΗΝΟΣ (2η Φορά),,Typhoon1,strong,single_visit_only,single_visit_only
1904,1,0,2020-10-22,2020-10-22,0.0,1,0,ΤΗΝΟΣ (2η Φορά),,Typhoon1,strong,single_visit_only,single_visit_only
1905,1,0,2020-10-22,2020-10-22,0.0,1,0,ΤΗΝΟΣ (2η Φορά),,Typhoon1,strong,single_visit_only,single_visit_only
1906,1,0,2020-10-22,2020-10-22,0.0,1,0,ΤΗΝΟΣ (2η Φορά),,Typhoon1,strong,single_visit_only,single_visit_only
1907,1,0,2020-10-24,2020-10-24,0.0,1,0,ΤΗΝΟΣ (2η Φορά),,Typhoon1,strong,single_visit_only,single_visit_only
1908,1,0,2020-10-24,2020-10-24,0.0,1,0,ΤΗΝΟΣ (2η Φορά),,Typhoon1,strong,single_visit_only,single_visit_only
1909,1,0,2020-10-24,2020-10-24,0.0,1,0,ΤΗΝΟΣ (2η Φορά),,Typhoon1,strong,single_visit_only,single_visit_only
1910,1,0,2020-10-24,2020-10-24,0.0,1,0,ΤΗΝΟΣ (2η Φορά),,Typhoon1,strong,single_visit_only,single_visit_only
1911,1,0,2020-10-24,2020-10-24,0.0,1,0,ΤΗΝΟΣ (2η Φορά),,Typhoon1,strong,single_visit_only,single_visit_only
1912,1,0,2020-10-24,2020-10-24,0.0,1,0,ΤΗΝΟΣ (2η Φορά),,Typhoon1,strong,single_visit_only,single_visit_only
1913,1,0,2020-10-24,2020-10-24,0.0,1,0,ΤΗΝΟΣ (2η Φορά),,Typhoon1,strong,single_visit_only,single_visit_only
1914,1,0,2020-10-24,2020-10-24,0.0,1,1,ΤΗΝΟΣ (2η Φορά),ΠΑΡΑΛΊΑ ΑΓΚΆΛΗΣ,Typhoon1,strong,single_visit_only,single_visit_only
1915,1,0,2020-10-25,2020-10-25,0.0,1,0,ΤΗΝΟΣ (2η Φορά),,Typhoon1,strong,single_visit_only,single_visit_only
1916,1,0,2020-10-25,2020-10-25,0.0,1,0,ΤΗΝΟΣ (2η Φορά),,Typhoon1,strong,single_visit_only,single_visit_only
1917,1,0,2020-10-25,2020-10-25,0.0,1,0,ΤΗΝΟΣ (2η Φορά),,Typhoon1,strong,single_visit_only,single_visit_only
1918,1,0,2020-10-25,2020-10-25,0.0,1,0,ΤΗΝΟΣ (2η Φορά),,Typhoon1,strong,single_visit_only,single_visit_only
1919,1,0,2020-10-26,2020-10-26,0.0,1,1,ΤΗΝΟΣ (2η Φορά),ΠΑΡΑΛΊΑ ΆΓΙΟΣ ΦΩΚΆΣ,Typhoon1,strong,single_visit_only,single_visit_only
1920,1,0,2020-10-26,2020-10-26,0.0,1,1,ΤΗΝΟΣ (2η Φορά),ΠΑΡΑΛΊΑ ΠΑΧΙΆ ΆΜΜΟΣ,Typhoon1,strong,single_visit_only,single_visit_only
1921,1,0,2020-10-26,2020-10-26,0.0,1,0,ΤΗΝΟΣ (2η Φορά),,Typhoon1,strong,single_visit_only,single_visit_only
1922,1,0,2020-10-26,2020-10-26,0.0,1,0,ΤΗΝΟΣ (2η Φορά),,Typhoon1,strong,single_visit_only,single_visit_only
1923,2,1,2020-10-26,2025-10-11,13.52756180693617,2,0,ΤΗΝΟΣ (2η Φορά) | ΤΗΝΟΣ,,Typhoon1 | Typhoon2,strong,identity_review,multiple_regions
1924,1,0,2020-10-26,2020-10-26,0.0,1,1,ΤΗΝΟΣ (2η Φορά),ΠΑΡΑΛΊΑ ΛΥΧΝΑΦΤΙΆ,Typhoon1,strong,single_visit_only,single_visit_only
1925,1,0,2020-10-26,2020-10-26,0.0,1,1,ΤΗΝΟΣ (2η Φορά),ΠΑΡΑΛΊΑ ΑΓΙΑ ΜΑΡΓΑΡΊΤΑ,Typhoon1,strong,single_visit_only,single_visit_only
1926,2,1,2020-10-26,2025-10-11,7.803904949997201,2,0,ΤΗΝΟΣ (2η Φορά) | ΤΗΝΟΣ,,Typhoon1 | Typhoon2,strong,identity_review,multiple_regions
1927,2,1,2020-10-26,2025-10-11,7.891321216534352,2,0,ΤΗΝΟΣ (2η Φορά) | ΤΗΝΟΣ,,Typhoon1 | Typhoon2,strong,identity_review,multiple_regions
1928,1,0,2020-10-26,2020-10-26,0.0,1,0,ΤΗΝΟΣ (2η Φορά),,Typhoon1,strong,single_visit_only,single_visit_only
1929,1,0,2020-10-26,2020-10-26,0.0,1,0,ΤΗΝΟΣ (2η Φορά),,Typhoon1,strong,single_visit_only,single_visit_only
1930,1,0,2020-10-26,2020-10-26,0.0,1,0,ΤΗΝΟΣ (2η Φορά),,Typhoon1,strong,single_visit_only,single_visit_only
1931,1,0,2020-10-26,2020-10-26,0.0,1,0,ΤΗΝΟΣ (2η Φορά),,Typhoon1,strong,single_visit_only,single_visit_only
1932,1,0,2020-10-26,2020-10-26,0.0,1,0,ΤΗΝΟΣ (2η Φορά),,Typhoon1,strong,single_visit_only,single_visit_only
1933,1,0,2020-10-27,2020-10-27,0.0,1,0,ΤΗΝΟΣ (2η Φορά),,Typhoon1,strong,single_visit_only,single_visit_only
1934,1,0,2020-10-27,2020-10-27,0.0,1,0,ΤΗΝΟΣ (2η Φορά),,Typhoon1,strong,single_visit_only,single_visit_only
1935,1,0,2020-10-27,2020-10-27,0.0,1,0,ΤΗΝΟΣ (2η Φορά),,Typhoon1,strong,single_visit_only,single_visit_only
1936,1,0,2020-10-27,2020-10-27,0.0,1,0,ΤΗΝΟΣ (2η Φορά),,Typhoon1,strong,single_visit_only,single_visit_only
1937,1,0,2020-10-27,2020-10-27,0.0,1,0,ΤΗΝΟΣ (2η Φορά),,Typhoon1,strong,single_visit_only,single_visit_only
1938,1,0,2020-10-27,2020-10-27,0.0,1,1,ΤΗΝΟΣ (2η Φορά),ΠΑΡΑΛΊΑ ΛΙΒΆΔΑ,Typhoon1,strong,single_visit_only,single_visit_only
1939,1,0,2020-10-28,2020-10-28,0.0,1,0,ΤΗΝΟΣ (2η Φορά),,Typhoon1,strong,single_visit_only,single_visit_only
1940,1,0,2020-10-28,2020-10-28,0.0,1,0,ΤΗΝΟΣ (2η Φορά),,Typhoon1,strong,single_visit_only,single_visit_only
1941,1,0,2020-10-29,2020-10-29,0.0,1,0,ΤΗΝΟΣ (2η Φορά),,Typhoon1,strong,single_visit_only,single_visit_only
1942,1,0,2020-11-02,2020-11-02,0.0,1,0,ΡΗΝΕΙΑ (2η Φορά),,Typhoon1,strong,single_visit_only,single_visit_only
1943,1,0,2020-11-02,2020-11-02,0.0,1,0,ΡΗΝΕΙΑ (2η Φορά),,Typhoon1,strong,single_visit_only,single_visit_only
1944,1,0,2020-11-02,2020-11-02,0.0,1,0,ΡΗΝΕΙΑ (2η Φορά),,Typhoon1,strong,single_visit_only,single_visit_only
1945,1,0,2020-11-04,2020-11-04,0.0,1,0,ΡΗΝΕΙΑ (2η Φορά),,Typhoon1,strong,single_visit_only,single_visit_only
1946,1,0,2020-11-04,2020-11-04,0.0,1,0,ΡΗΝΕΙΑ (2η Φορά),,Typhoon1,strong,single_visit_only,single_visit_only
1947,1,0,2020-11-04,2020-11-04,0.0,1,0,ΡΗΝΕΙΑ (2η Φορά),,Typhoon1,strong,single_visit_only,single_visit_only
1948,1,0,2020-11-05,2020-11-05,0.0,1,0,ΡΗΝΕΙΑ (2η Φορά),,Typhoon1,strong,single_visit_only,single_visit_only
1949,1,0,2020-11-05,2020-11-05,0.0,1,0,ΡΗΝΕΙΑ (2η Φορά),,Typhoon1,strong,single_visit_only,single_visit_only
1950,1,0,2020-11-08,2020-11-08,0.0,1,0,ΡΗΝΕΙΑ (2η Φορά),,Typhoon1,strong,single_visit_only,single_visit_only
1951,1,0,2020-11-10,2020-11-10,0.0,1,0,ΡΗΝΕΙΑ (2η Φορά),,Typhoon1,strong,single_visit_only,single_visit_only
